No,Sample,exp_start,exp_start_value,exp_end_1,exp_end_value_1,exp_end_2,exp_end_value_2,exp_end_3,exp_end_value_3,exponential_coef_simple,mean_4points_afterK,mean_9points_afterK,exponential_Y0,exponential_r,position_K,K,mean_window_K,decrease_start,decrease_end,decrease_rate_linear,decrease_rate,steady_start,steady_end,steady_rate,mean_steady,mean_steady_sd,rise_start,rise_end,rise_rate,log_start_position,log_end_position,log_theoretical_K,log_b,log_theoretical_r
235,0803A1,30.1,0.1355,360.1,1.164277778,390.1,1.167277778,420.1,1.1665,0.009403244,1.167222222,1.172327778,0.405604523,0.003414281,102,1.263444444,1.261074074,1770.1,2280.1,-5.55E-05,-2.23E-05,2310.1,5940.1,-2.17E-05,1.235163707,0.013252582,390.1,1770.1,0.00013176,2,13,1.16618556,2.929353401,-0.02520673
236,0803A1,30.1,0.1335,810.1,1.2185,840.1,1.217555556,870.1,1.2195,0.004089993,1.220977778,1.227255556,0.724009622,0.000810862,140,1.278388889,1.255,1740.1,2280.1,-4.99E-05,-1.98E-05,3900.1,5880.1,-1.58E-05,1.237728026,0.007680684,840.1,1740.1,0.000115338,2,28,1.188326885,2.902148686,-0.024651356
237,0804A1,30.1,0.1235,360.1,1.177277778,390.1,1.174277778,420.1,1.1765,0.009857187,1.178622222,1.185527778,0.404225118,0.003459871,114,1.335388889,1.298796296,3480.1,6300.1,-4.59E-05,-1.82E-05,6330.1,8010.1,-1.05E-05,1.218501787,0.004440801,390.1,1920.1,0.000141227,2,13,1.176440125,3.062855262,-0.026138959
238,0804A1,30.1,0.1255,360.1,1.172277778,390.1,1.170277778,420.1,1.1725,0.009768349,1.175822222,1.181927778,0.412304533,0.003391675,97,1.294444444,1.284037037,1770.1,2220.1,-7.39E-05,-2.90E-05,0,0,0,0,0,390.1,1770.1,0.000160754,2,13,1.171327237,3.027933662,-0.026380183
239,0804A1,30.1,0.1225,360.1,1.176277778,390.1,1.179277778,420.1,1.1805,0.009889016,1.179022222,1.184227778,0.402511611,0.003469914,99,1.272277778,1.270018519,1680.1,2160.1,-6.50E-05,-2.61E-05,2550.1,4890.1,-1.20E-05,1.258883263,0.008442784,390.1,1680.1,0.00012385,2,13,1.177953599,3.051900399,-0.025852114
240,0804A1,30.1,0.1205,600.1,1.201222222,630.1,1.205444444,660.1,1.209611111,0.005819997,1.206666667,1.2138,0.627664468,0.00136035,134,1.287166667,1.279722222,1710.1,2160.1,-1.57E-05,-6.20E-06,6030.1,8010.1,-2.80E-05,1.197368159,0.011391844,630.1,1710.1,0.00011646,2,21,1.034824906,-1.10368921,-0.006926832
241,0805A2,30.1,0.076733333,390.1,1.036266667,420.1,1.030066667,450.1,1.024733333,0.010431661,1.024093333,1.010066667,0.235343701,0.004334473,13,1.064933333,1.048577778,480.1,3810.1,-0.000133875,-7.97E-05,3840.1,5220.1,-1.33E-05,0.781178723,0.007063865,0,0,0,2,14,1.090095928,3.52730514,-0.020172321
242,0805A2,30.1,0.075733333,360.1,1.031933333,390.1,1.026266667,420.1,1.025066667,0.011419023,1.022346667,1.009906667,0.200663593,0.005066735,12,1.039533333,1.031888889,510.1,2550.1,-0.000179415,-0.00010107,3330.1,5280.1,-1.81E-05,0.818993939,0.008217977,0,0,0,2,13,1.095488234,3.471138897,-0.019623736
243,0805A2,30.1,0.072733333,360.1,1.027933333,390.1,1.028266667,420.1,1.025066667,0.011578746,1.021346667,1.007906667,0.194228694,0.005139255,12,1.035533333,1.025888889,510.1,3750.1,-0.000114308,-6.72E-05,4110.1,5190.1,-7.16E-05,0.800762162,0.012033878,0,0,0,2,13,1.091728805,3.480367375,-0.019422905
244,0805A2,30.1,0.063733333,360.1,1.018933333,390.1,1.013266667,420.1,1.006066667,0.012117781,1.007346667,0.995306667,0.174562621,0.005386714,13,1.018933333,1.016577778,510.1,4620.1,-9.94E-05,-6.06E-05,5640.1,7290.1,3.71E-08,0.800107143,0.0049985,0,0,0,2,13,1.086214392,3.529094863,-0.01883217
245,0805F2,30.1,0.0764,390.1,0.99684,420.1,0.99848,450.1,0.99652,0.010293659,0.996064,0.990888,0.300791279,0.003570193,13,1.00488,0.99784,510.1,5640.1,-0.000112386,-7.24E-05,5670.1,10560.1,-6.09E-06,0.676239268,0.006054604,0,0,0,2,14,1.017274313,3.098977691,-0.021747547
246,0805F2,30.1,0.0804,360.1,1.08788,390.1,1.08184,420.1,1.08048,0.011388425,1.07892,1.063128,0.31434669,0.003988776,12,1.0888,1.08596,450.1,4680.1,-0.000136605,-8.36E-05,4710.1,14970.1,-1.22E-05,0.737272187,0.020356514,0,0,0,2,13,1.108857338,3.461736914,-0.025345494
247,0805F2,30.1,0.0814,390.1,1.09784,420.1,1.09448,450.1,1.09252,0.010426376,1.088864,1.073088,0.361709891,0.003365708,11,1.1062,1.098373333,450.1,5640.1,-0.000131698,-8.49E-05,0,0,0,0,0,0,0,0,2,14,0.813920756,0.927324129,-0.01582218
248,0805F2,30.1,0.0844,390.1,1.08984,420.1,1.09348,450.1,1.08752,0.010252026,1.082264,1.065288,0.37090353,0.003282034,13,1.09888,1.093506667,450.1,4740.1,-0.000150058,-9.37E-05,4770.1,10530.1,-6.66E-06,0.716458031,0.006712144,0,0,0,2,14,0.827000557,0.909879382,-0.017488752
249,0806A2,30.1,0.084733333,330.1,1.055533333,360.1,1.053933333,390.1,1.052266667,0.012129662,1.052106667,1.04836,0.227567953,0.005175008,11,1.0592,1.0506,510.1,1500.1,-9.13E-05,-4.49E-05,3210.1,7980.1,-6.12E-06,0.990923333,0.006153859,0,0,0,2,12,1.122932228,3.104326426,-0.01985225
250,0806A2,30.1,0.089733333,360.1,1.069933333,390.1,1.066266667,420.1,1.070066667,0.010835555,1.065546667,1.059906667,0.279575931,0.0042386,12,1.071533333,1.065222222,510.1,1290.1,-0.000117333,-5.70E-05,3240.1,7500.1,-1.25E-06,1.006554779,0.003760287,0,0,0,2,13,1.104107763,3.069120963,-0.020772245
251,0806A2,30.1,0.090733333,360.1,1.076933333,390.1,1.069266667,420.1,1.072066667,0.010815614,1.069546667,1.063806667,0.282122051,0.004226642,24,1.101466667,1.067555556,510.1,1260.1,-0.000120521,-5.80E-05,3240.1,7350.1,-7.06E-06,1.005042029,0.006682696,0,0,0,2,13,1.110165608,3.057131893,-0.020717829
252,0806A2,30.1,0.095733333,360.1,1.114933333,390.1,1.117266667,420.1,1.111066667,0.010732704,1.110746667,1.104506667,0.320525774,0.003980395,12,1.119533333,1.111222222,480.1,1410.1,-0.000108316,-5.06E-05,3270.1,7380.1,-5.18E-06,1.01791409,0.006311651,0,0,0,2,13,1.135133791,3.149387384,-0.023054641
253,0806F2,30.1,0.0864,300.1,1.0992,330.1,1.0958,360.1,1.09088,0.013589921,1.09224,1.084692,0.274140651,0.00521972,11,1.0992,1.097373333,450.1,900.1,-8.43E-05,-3.95E-05,2700.1,14970.1,-9.87E-06,1.001310049,0.02255215,0,0,0,2,11,1.126447466,3.439423008,-0.027102645
254,0806F2,30.1,0.0834,300.1,1.0902,330.1,1.0948,360.1,1.09388,0.013734821,1.08904,1.080692,0.277773896,0.005162726,10,1.09512,1.090573333,450.1,1140.1,-8.86E-05,-4.20E-05,2760.1,10500.1,-1.06E-05,0.951729575,0.013713852,0,0,0,2,11,1.118401815,3.464214009,-0.027671639
255,0806F2,30.1,0.0894,300.1,1.0932,330.1,1.0888,360.1,1.08888,0.013378292,1.08724,1.079792,0.282459753,0.005112048,10,1.09612,1.092906667,450.1,1080.1,-7.31E-05,-3.45E-05,2850.1,14970.1,-1.30E-05,0.973837531,0.026501397,0,0,0,2,11,1.122627964,3.407331126,-0.027358006
256,0806F2,30.1,0.0864,270.1,1.09612,300.1,1.0942,330.1,1.0898,0.015271794,1.090968,1.084836,0.242594974,0.006179838,10,1.09612,1.09424,990.1,3810.1,-7.60E-05,-3.69E-05,3840.1,14100.1,-2.72E-05,0.94080828,0.043868285,0,0,0,2,10,1.130926355,3.376838005,-0.027349774
257,0807A2,30.1,0.137733333,360.1,1.175933333,390.1,1.178266667,420.1,1.183066667,0.009375323,1.181746667,1.189206667,0.383207512,0.0036024,102,1.301133333,1.298955555,3000.1,3480.1,-0.000105403,-4.11E-05,3510.1,8010.1,-3.57E-05,1.243754967,0.024091397,390.1,1920.1,0.000134316,2,13,0.897004038,0.959289262,-0.016874733
258,0807A2,30.1,0.128733333,540.1,1.201,570.1,1.200933333,600.1,1.199733333,0.006317213,1.20204,1.2111,0.544270035,0.001791966,91,1.312933333,1.308688889,2910.1,3540.1,-8.31E-05,-3.21E-05,3570.1,5730.1,-2.63E-05,1.278761644,0.009984494,570.1,1950.1,0.000144588,2,19,1.187539319,3.086808277,-0.024226823
259,0807A2,30.1,0.130733333,360.1,1.169933333,390.1,1.173266667,420.1,1.177066667,0.009580992,1.176146667,1.181906667,0.370597667,0.003678907,97,1.299866667,1.291577778,1860.1,2220.1,-0.000127521,-4.99E-05,6090.1,8010.1,-1.44E-05,1.207511795,0.008239026,390.1,1860.1,0.000160255,2,13,0.875262203,0.963531642,-0.016949351
260,0807A2,30.1,0.131733333,510.1,1.194666667,540.1,1.19,570.1,1.194933333,0.006626908,1.195066667,1.202506667,0.519822531,0.001977125,100,1.312333333,1.307844444,2910.1,3870.1,-4.26E-05,-1.65E-05,3900.1,8010.1,-2.63E-05,1.256097585,0.017557142,540.1,1920.1,0.000171597,2,18,1.180625619,2.996023722,-0.023716146
261,0808A2,30.1,0.077733333,420.1,1.139066667,450.1,1.138733333,480.1,1.138733333,0.009931218,1.14024,1.138986667,0.308841854,0.00359924,102,1.245133333,1.240622222,3000.1,3420.1,-0.000127127,-5.18E-05,3450.1,5940.1,-2.21E-05,1.217319048,0.010035125,0,0,0,2,15,1.15037103,4.046267161,-0.024801384
262,0808A2,30.1,0.080733333,360.1,1.130933333,390.1,1.134266667,420.1,1.136066667,0.011540017,1.136146667,1.139006667,0.244991974,0.004792207,102,1.247133333,1.244622222,1920.1,2280.1,-9.25E-05,-3.81E-05,3210.1,8010.1,-2.35E-05,1.209079503,0.017808306,0,0,0,2,13,1.160734009,3.969493898,-0.02440487
263,0808A2,30.1,0.083733333,390.1,1.136266667,420.1,1.138066667,450.1,1.140733333,0.010450988,1.139693333,1.138866667,0.288453652,0.004035004,103,1.234133333,1.230111111,1920.1,2280.1,-6.06E-05,-2.52E-05,2310.1,5910.1,-2.88E-06,1.215223691,0.007800897,0,0,0,2,14,1.155337341,3.949228198,-0.024741094
264,0808A2,30.1,0.087733333,360.1,1.131933333,390.1,1.136266667,420.1,1.139066667,0.011180364,1.136946667,1.136706667,0.257494357,0.004657295,102,1.220133333,1.216622222,1950.1,2280.1,-0.000104771,-4.41E-05,3270.1,8010.1,-1.57E-05,1.192054927,0.013916329,0,0,0,2,13,1.162588215,3.856062192,-0.024269421
265,0809A2,30.1,0.104733333,420.1,1.180066667,450.1,1.184733333,480.1,1.186733333,0.008959169,1.18844,1.194786667,0.392075533,0.003083529,65,1.2788,1.272222222,1860.1,2280.1,-8.76E-05,-3.46E-05,2310.1,6630.1,-1.57E-05,1.249027586,0.011473597,450.1,1860.1,0.000126979,2,15,0.890642428,0.962086424,-0.015127073
266,0809A2,30.1,0.105733333,360.1,1.172933333,390.1,1.174266667,420.1,1.177066667,0.010520057,1.188746667,1.188906667,0.327485954,0.004048078,102,1.263133333,1.257955555,1830.1,2280.1,-9.34E-05,-3.74E-05,3270.1,6690.1,-2.34E-05,1.224998841,0.012930186,390.1,1830.1,0.000110772,2,13,1.179737589,3.358882515,-0.024355076
267,0809A2,30.1,0.093733333,360.1,0.852933333,390.1,0.853266667,420.1,0.858066667,0.009653936,0.857146667,0.864406667,0.27580824,0.003651921,102,0.970133333,0.963288889,1830.1,2280.1,-4.36E-05,-2.30E-05,4260.1,8010.1,-1.66E-05,0.927352557,0.010154925,390.1,1830.1,0.000145119,2,13,0.86260437,3.231070211,-0.025763191
268,0809A2,30.1,0.098733333,360.1,1.121933333,390.1,1.115266667,420.1,1.115066667,0.010625169,1.117346667,1.121906667,0.313291547,0.004094597,148,1.232133333,1.1984,2940.1,3450.1,-0.000155179,-6.49E-05,6060.1,8010.1,-1.24E-05,1.129957576,0.007077154,390.1,1440.1,0.000159787,2,13,1.150150501,3.445517892,-0.024566966
269,0810A2,30.1,0.067733333,360.1,1.025933333,390.1,1.027266667,420.1,1.027066667,0.011881598,1.026546667,1.034906667,0.214844052,0.004881191,268,1.165066667,1.156711111,1890.1,3360.1,-0.000147897,-6.79E-05,0,0,0,0,0,390.1,1890.1,0.000144739,2,13,1.059294088,3.825173636,-0.023042253
270,0810A2,30.1,0.064733333,360.1,1.018933333,390.1,1.008266667,420.1,1.012066667,0.012049718,1.010746667,1.014806667,0.206796593,0.004997155,36,1.0358,1.030688889,1110.1,4200.1,-9.22E-05,-4.76E-05,4230.1,8040.1,7.17E-06,0.925329687,0.00800343,0,0,0,2,13,1.074677516,3.87607969,-0.022575086
271,0810A2,30.1,0.069733333,360.1,1.005933333,390.1,1.002266667,420.1,1.001066667,0.01166831,0.998546667,0.987406667,0.207948355,0.004925743,12,1.011533333,1.005888889,480.1,3870.1,-0.000147454,-9.04E-05,3900.1,8040.1,1.46E-05,0.732116547,0.010843727,0,0,0,2,13,1.054461847,3.755757099,-0.022119233
272,0810A2,30.1,0.067733333,360.1,1.010933333,390.1,1.008266667,420.1,0.999066667,0.011817206,1.002346667,0.991806667,0.211324816,0.004901406,12,1.018533333,1.012222222,480.1,3840.1,-0.000153745,-9.35E-05,3870.1,8040.1,1.83E-05,0.739885714,0.012941584,0,0,0,2,13,1.062321016,3.755891915,-0.022191997
273,0811A2,30.1,0.098733333,450.1,1.191733333,480.1,1.188733333,510.1,1.186666667,0.008555668,1.186013333,1.179746667,0.380939634,0.002980506,15,1.192066667,1.190022222,540.1,5250.1,-7.31E-05,-3.44E-05,5280.1,8040.1,3.83E-06,1.015310394,0.005067768,0,0,0,2,16,0.87053899,0.986955841,-0.015172908
274,0811A2,30.1,0.096733333,420.1,1.183066667,450.1,1.180733333,480.1,1.181733333,0.009262499,1.18144,1.177486667,0.339605888,0.003443533,20,1.184933333,1.178222222,540.1,3870.1,-0.000101922,-4.74E-05,3900.1,8040.1,-1.18E-05,0.987584173,0.010353129,0,0,0,2,15,1.192317467,3.595353017,-0.022920018
275,0811A2,30.1,0.096733333,360.1,1.157933333,390.1,1.161266667,420.1,1.166066667,0.010852713,1.162746667,1.159806667,0.269836478,0.004560804,16,1.166733333,1.164844444,540.1,3870.1,-9.73E-05,-4.57E-05,3900.1,8040.1,-1.39E-05,0.976591367,0.011550039,0,0,0,2,13,1.183459079,3.550748,-0.022699193
276,0811A2,30.1,0.099733333,420.1,1.181066667,450.1,1.179733333,480.1,1.172733333,0.009143259,1.17884,1.175686667,0.340158963,0.003433081,18,1.184666667,1.1778,540.1,3810.1,-8.23E-05,-3.74E-05,3840.1,8040.1,3.32E-07,1.035263593,0.009071063,0,0,0,2,15,1.190066144,3.526631219,-0.022551518
277,0812A2,30.1,0.111733333,540.1,1.131,570.1,1.132933333,600.1,1.130733333,0.006547975,1.13464,1.1417,0.520804647,0.00177204,70,1.228933333,1.223911111,1950.1,2370.1,-5.57E-05,-2.29E-05,3690.1,8010.1,-1.94E-05,1.152412874,0.01435993,570.1,1950.1,0.000138012,2,19,1.126831535,3.16694667,-0.024977781
278,0812A2,30.1,0.106733333,360.1,1.095933333,390.1,1.099266667,420.1,1.099066667,0.010182053,1.100146667,1.105106667,0.331796845,0.003822642,68,1.2076,1.204555556,1950.1,2310.1,-0.000100244,-4.20E-05,3180.1,8010.1,-1.16E-05,1.152935391,0.010160635,390.1,1950.1,0.00014211,2,13,1.108422898,3.087356313,-0.023543503
279,0812A2,30.1,0.122733333,450.1,1.120733333,480.1,1.125733333,510.1,1.127666667,0.007597248,1.126413333,1.131446667,0.457766954,0.002405829,65,1.2458,1.242222222,1890.1,2400.1,-0.000205504,-8.47E-05,2430.1,8010.1,-1.29E-05,1.185277718,0.011971737,480.1,1890.1,0.000173095,2,16,0.890355993,0.81211776,-0.015319517
280,0812A2,30.1,0.128733333,540.1,1.143,570.1,1.147933333,600.1,1.139733333,0.006177192,1.14464,1.1506,0.535377349,0.001730984,92,1.245,1.243577778,1950.1,2460.1,-0.000131811,-5.39E-05,3270.1,8010.1,-8.90E-06,1.192608386,0.00825533,570.1,1950.1,0.000141118,2,19,1.137767767,2.941301026,-0.023739312
281,0813A2,30.1,0.121733333,600.1,1.217733333,630.1,1.222,660.1,1.226533333,0.005828776,1.22428,1.23376,0.566477386,0.001559812,99,1.3466,1.343711111,2910.1,3360.1,-6.52E-05,-2.44E-05,6150.1,8010.1,-7.55E-06,1.280655379,0.005989445,630.1,1980.1,0.000162419,2,21,1.194016164,2.983585438,-0.022433084
282,0813A2,30.1,0.126733333,1020.1,1.268,1050.1,1.2708,1080.1,1.275266667,0.003356249,1.275093333,1.282806667,0.760206479,0.000631233,101,1.3446,1.339688889,1920.1,2250.1,-0.000116193,-4.42E-05,6030.1,8010.1,-1.33E-05,1.258218905,0.008934093,0,0,0,2,35,1.222864048,2.821495633,-0.020958096
283,0813A2,30.1,0.109733333,1050.1,1.2688,1080.1,1.268266667,1110.1,1.2688,0.003462148,1.272853333,1.280866667,0.742959099,0.000634127,102,1.337133333,1.332288889,2910.1,3450.1,-9.92E-05,-3.75E-05,5130.1,8010.1,-1.98E-05,1.271316838,0.010802949,0,0,0,2,36,1.215361716,2.986734171,-0.020848714
284,0813A2,30.1,0.115733333,870.1,1.229,900.1,1.2322,930.1,1.23,0.004057867,1.23316,1.243026667,0.681362005,0.000848609,136,1.3406,1.335555556,2940.1,3480.1,-0.000134869,-5.12E-05,4800.1,8010.1,-2.42E-05,1.277907407,0.013231602,900.1,2010.1,0.000140046,2,30,1.191361228,2.970995677,-0.021391474
285,0814A2,30.1,0.082733333,450.1,1.074733333,480.1,1.074733333,510.1,1.076666667,0.008808015,1.075013333,1.070346667,0.362319769,0.002885047,69,1.116466667,1.114,510.1,1020.1,-0.000132705,-6.27E-05,3300.1,4890.1,-1.23E-05,1.074644444,0.005585921,0,0,0,2,16,0.791467692,0.899992326,-0.014509226
286,0814A2,30.1,0.082733333,360.1,1.072933333,390.1,1.077266667,420.1,1.074066667,0.011202872,1.075546667,1.073006667,0.264253365,0.004445776,69,1.116466667,1.114,510.1,1050.1,-0.000122542,-5.80E-05,3300.1,4890.1,-4.59E-06,1.083033333,0.005268692,0,0,0,2,13,1.104368676,3.757701481,-0.024641349
287,0814A2,30.1,0.086733333,420.1,1.075066667,450.1,1.077733333,480.1,1.077733333,0.00931204,1.07664,1.071586667,0.340205021,0.003233198,65,1.1008,1.097222222,510.1,1020.1,-0.000134425,-6.36E-05,3270.1,5250.1,-1.89E-05,1.061620895,0.008608259,0,0,0,2,15,1.094053806,3.748484046,-0.025254773
288,0814A2,30.1,0.085733333,360.1,1.085933333,390.1,1.086266667,420.1,1.087066667,0.011099805,1.086346667,1.082206667,0.276396156,0.004352337,66,1.099533333,1.096644444,510.1,1050.1,-0.000148624,-7.01E-05,3330.1,5280.1,-2.10E-05,1.052221212,0.009404274,0,0,0,2,13,1.116137232,3.699065075,-0.024746869
289,0815A2,30.1,0.108733333,360.1,1.121933333,390.1,1.123266667,420.1,1.124066667,0.010203396,1.125746667,1.130406667,0.324880724,0.003952617,103,1.186133333,1.181777778,1890.1,2250.1,-0.000122808,-5.24E-05,3300.1,6540.1,-1.16E-05,1.152251376,0.007672808,390.1,1890.1,7.20E-05,2,13,1.134354518,3.215113619,-0.023788068
290,0815A2,30.1,0.113733333,360.1,1.117933333,390.1,1.119266667,420.1,1.121066667,0.009991234,1.119946667,1.123906667,0.326468085,0.003921193,103,1.198133333,1.195111111,1890.1,2280.1,-7.03E-05,-2.99E-05,3300.1,5940.1,-1.44E-05,1.16771161,0.007509931,390.1,1890.1,8.68E-05,2,13,1.129479626,3.155198912,-0.02345909
291,0815A2,30.1,0.110733333,690.1,1.125466667,720.1,1.128666667,750.1,1.128466667,0.00506873,1.12976,1.132086667,0.579432658,0.001209711,102,1.186133333,1.180955555,1890.1,2250.1,-9.61E-05,-4.10E-05,3300.1,7260.1,-8.82E-06,1.153667669,0.007986622,720.1,1890.1,8.89E-05,2,24,1.115539138,3.168135789,-0.023307389
292,0815A2,30.1,0.112733333,540.1,1.11,570.1,1.114933333,600.1,1.109733333,0.006469752,1.11304,1.1179,0.486584786,0.001879076,100,1.182333333,1.180844444,1920.1,2280.1,-0.000110037,-4.71E-05,3270.1,8010.1,-1.33E-05,1.146771908,0.011447888,570.1,1920.1,9.58E-05,2,19,1.111226216,3.15350758,-0.023333466
293,0816A2,30.1,0.056733333,360.1,1.078933333,390.1,1.073266667,420.1,1.074066667,0.012876561,1.072746667,1.064406667,0.186898992,0.005420928,12,1.081533333,1.076555555,510.1,2310.1,-0.00011328,-5.76E-05,5520.1,8010.1,2.63E-05,0.939466667,0.010983093,0,0,0,2,13,1.121467988,4.349807037,-0.024054254
294,0816A2,30.1,0.096733333,360.1,1.082933333,390.1,1.078266667,420.1,1.075066667,0.010559962,1.073746667,1.065106667,0.281363828,0.004295777,12,1.092533333,1.085222222,480.1,3870.1,-9.38E-05,-4.95E-05,5460.1,8040.1,2.15E-05,0.884322605,0.01022066,0,0,0,2,13,1.116540686,3.561539244,-0.024039214
295,0816A2,30.1,0.100733333,360.1,1.090933333,390.1,1.087266667,420.1,1.086066667,0.010415,1.084546667,1.075106667,0.286929449,0.004267479,12,1.103533333,1.095888889,480.1,5250.1,-8.67E-05,-4.76E-05,5280.1,8040.1,1.71E-05,0.855041577,0.008828664,0,0,0,2,13,1.128537002,3.534358907,-0.023946223
296,0816A2,30.1,0.117733333,300.1,1.0982,330.1,1.102533333,360.1,1.103933333,0.011931652,1.0988,1.089406667,0.226332118,0.005819943,13,1.103933333,1.100244444,480.1,5280.1,-7.36E-05,-3.87E-05,5310.1,7380.1,7.87E-06,0.87693619,0.007324689,0,0,0,2,11,1.166054037,3.284578924,-0.022492132
297,1201A2,30.1,0.209733333,360.1,1.045933333,390.1,1.047266667,420.1,1.042066667,0.007024736,1.040946667,1.033506667,0.413624319,0.00305388,12,1.055533333,1.046555555,450.1,3810.1,-0.000111997,-6.20E-05,3840.1,8040.1,-1.77E-05,0.826453428,0.011783363,0,0,0,2,13,1.072512294,2.332077054,-0.021681574
298,1201A2,30.1,0.246733333,360.1,1.059933333,390.1,1.060266667,420.1,1.060066667,0.006372573,1.058346667,1.051106667,0.449925045,0.002833982,12,1.068533333,1.059888889,450.1,3390.1,-0.000100901,-5.30E-05,3420.1,8040.1,-3.79E-06,0.890856774,0.006057816,0,0,0,2,13,1.086268728,2.0750599,-0.020851573
299,1201A2,30.1,0.222733333,450.1,1.027733333,480.1,1.019733333,510.1,1.021666667,0.005252563,1.016813333,1.008446667,0.50193017,0.001973919,12,1.042533333,1.035222222,450.1,3450.1,-0.000116069,-6.47E-05,3480.1,8040.1,-1.20E-05,0.823709368,0.009646845,0,0,0,2,16,1.047677385,2.247989601,-0.021653418
300,1201A2,30.1,0.219733333,360.1,1.030933333,390.1,1.024266667,420.1,1.029066667,0.006757956,1.023546667,1.013806667,0.411765893,0.003010163,12,1.034533333,1.029888889,450.1,5100.1,-8.54E-05,-5.03E-05,5130.1,8040.1,-1.18E-05,0.79474966,0.007659926,0,0,0,2,13,1.056390034,2.192639539,-0.020654997
301,1202A2,30.1,0.127733333,840.1,1.166533333,870.1,1.16,900.1,1.1622,0.003939532,1.162413333,1.16822,0.686296183,0.000800874,102,1.231133333,1.225288889,2760.1,3420.1,-5.40E-05,-2.21E-05,6090.1,8010.1,-2.30E-05,1.126942564,0.008856462,870.1,2760.1,6.05E-05,2,29,1.140526916,3.087417744,-0.024626955
302,1202A2,30.1,0.126733333,360.1,1.126933333,390.1,1.126266667,420.1,1.131066667,0.009553134,1.131346667,1.137806667,0.370606647,0.003601115,102,1.252133333,1.246288889,2910.1,3780.1,-5.67E-05,-2.31E-05,7350.1,8010.1,-4.94E-06,1.137034783,0.00711714,390.1,1980.1,0.000131271,2,13,0.854828652,0.928309121,-0.017673937
303,1202A2,30.1,0.126733333,870.1,1.181,900.1,1.1742,930.1,1.175,0.003833501,1.17856,1.186426667,0.705611502,0.000754453,102,1.252133333,1.244622222,2670.1,3360.1,-6.07E-05,-2.45E-05,0,0,0,0,0,900.1,1920.1,0.000123686,2,30,1.155345244,3.015649501,-0.024111978
304,1202A2,30.1,0.126733333,450.1,1.155733333,480.1,1.154733333,510.1,1.158666667,0.007592716,1.160213333,1.164246667,0.460028641,0.002455434,99,1.2606,1.256711111,2970.1,3420.1,-0.000109804,-4.41E-05,5040.1,8010.1,-2.95E-05,1.177476667,0.014666028,480.1,1950.1,0.000119619,2,16,0.912829894,0.87222168,-0.016036655
305,1203A2,30.1,0.153733333,360.1,1.112933333,390.1,1.107266667,420.1,1.109066667,0.008654137,1.107746667,1.108606667,0.407967084,0.003286241,55,1.1412,1.1372,1650.1,2430.1,-2.85E-05,-1.26E-05,6030.1,8010.1,-2.85E-05,1.034651741,0.012187098,390.1,1650.1,5.28E-05,2,13,0.906165217,1.022922225,-0.018405363
306,1203A2,30.1,0.152733333,360.1,1.091933333,390.1,1.091266667,420.1,1.092066667,0.008599388,1.091946667,1.092206667,0.403775331,0.003274349,58,1.1248,1.1228,1800.1,2310.1,-3.67E-05,-1.64E-05,4110.1,6660.1,-3.49E-05,1.057106202,0.014377817,390.1,1620.1,5.29E-05,2,13,0.882753113,1.003880226,-0.01862649
307,1203A2,30.1,0.162733333,360.1,1.106933333,390.1,1.107266667,420.1,1.112066667,0.008381778,1.107946667,1.109706667,0.400602172,0.003318426,55,1.1532,1.143866667,1590.1,2370.1,-0.000131876,-5.89E-05,3270.1,5760.1,-8.41E-06,1.085565079,0.006822676,390.1,1590.1,5.25E-05,2,13,1.121821402,2.772779415,-0.024198189
308,1203A2,30.1,0.161733333,360.1,1.092933333,390.1,1.089266667,420.1,1.091066667,0.00835308,1.089746667,1.090506667,0.404242591,0.003267069,51,1.1166,1.114155556,1590.1,2340.1,-8.22E-05,-3.74E-05,3360.1,4710.1,-2.82E-05,1.061208696,0.009212387,390.1,1590.1,4.46E-05,2,13,0.894248619,1.001943769,-0.018260089
309,1204A2,30.1,0.164733333,750.1,1.130466667,780.1,1.1336,810.1,1.1346,0.003859325,1.13444,1.138,0.655992533,0.000923253,97,1.229866667,1.227244445,2910.1,3360.1,-8.79E-05,-3.62E-05,3390.1,5940.1,-1.19E-05,1.208967442,0.006244707,780.1,1980.1,0.000132776,2,26,1.117512119,2.537396278,-0.021362262
310,1204A2,30.1,0.165733333,360.1,1.116933333,390.1,1.121266667,420.1,1.123066667,0.008341234,1.123346667,1.128006667,0.390610116,0.003381578,99,1.2346,1.228711111,3000.1,3390.1,-9.61E-05,-3.95E-05,3420.1,6810.1,-3.21E-05,1.197892105,0.017130637,390.1,2010.1,0.000116198,2,13,1.127045722,2.557825124,-0.021826768
311,1204A2,30.1,0.162733333,360.1,1.123933333,390.1,1.127266667,420.1,1.131066667,0.008448408,1.130946667,1.134706667,0.392436298,0.003389223,102,1.228133333,1.226288889,3000.1,4470.1,-3.13E-05,-1.29E-05,0,0,0,0,0,390.1,2010.1,0.000100738,2,13,1.135354941,2.552573076,-0.021751812
312,1204A2,30.1,0.162733333,420.1,1.146066667,450.1,1.144733333,480.1,1.145733333,0.007220793,1.14804,1.151486667,0.459918517,0.002584802,103,1.236133333,1.233111111,1980.1,2340.1,-5.97E-05,-2.46E-05,2370.1,5910.1,-7.06E-06,1.21377395,0.007208457,450.1,1980.1,0.000102021,2,15,1.146839436,2.559712488,-0.021851668
