No,Sample,exp_start,exp_start_value,exp_end_1,exp_end_value_1,exp_end_2,exp_end_value_2,exp_end_3,exp_end_value_3,exponential_coef_simple,mean_4points_afterK,mean_9points_afterK,exponential_Y0,exponential_r,position_K,K,mean_window_K,decrease_start,decrease_end,decrease_rate_linear,decrease_rate,steady_start,steady_end,steady_rate,mean_steady,mean_steady_sd,rise_start,rise_end,rise_rate,log_start_position,log_end_position,log_theoretical_K,log_b,log_theoretical_r
240,0810H2,30.1,0.028058824,630.1,0.623970588,660.1,0.622941176,690.1,0.618941176,0.007458253,0.61917647,0.613744118,0.219506569,0.001983333,21,0.631382353,0.626627451,660.1,2460.1,-7.64E-05,-6.64E-05,2940.1,6090.1,-2.57E-05,0.512672863,0.013069432,0,0,0,2,22,0.611790176,3.520105578,-0.019061803
241,0811H2,30.1,0.108058824,300.1,0.696352941,330.1,0.700823529,360.1,0.689264706,0.009955562,0.687605882,0.665191177,0.143117703,0.005822178,12,0.700823529,0.695480392,420.1,780.1,-0.000379616,-0.000304523,0,0,0,0,0,0,0,0,2,11,0.769164074,3.111432421,-0.02024752
242,0811H2,30.1,0.087058824,360.1,0.716264706,390.1,0.699058824,420.1,0.686529412,0.009213426,0.691941177,0.663808824,0.185528561,0.004287184,12,0.723823529,0.717813725,420.1,840.1,-0.00047334,-0.000379669,0,0,0,0,0,0,0,0,2,13,0.749398627,3.287331816,-0.021555511
243,0811H2,30.1,0.090058824,300.1,0.699352941,330.1,0.703823529,360.1,0.700264706,0.010952153,0.695605882,0.675891177,0.134210953,0.006020625,12,0.703823529,0.701147059,450.1,1050.1,-0.000247568,-0.000205137,0,0,0,0,0,0,0,0,2,11,0.772870826,3.100412927,-0.019616184
244,0811H2,30.1,0.083058824,360.1,0.700264706,390.1,0.690058824,420.1,0.684529412,0.009320288,0.684741177,0.664608824,0.181883642,0.004281093,12,0.705823529,0.701480392,450.1,960.1,-0.000317524,-0.00025899,0,0,0,0,0,0,0,0,2,13,0.544223384,0.527156579,-0.011670004
245,0812H2,30.1,0.090058824,540.1,0.571205882,570.1,0.569529412,600.1,0.565382353,0.00522563,0.565405882,0.556876471,0.204461268,0.002214745,19,0.571205882,0.569676471,600.1,1620.1,-0.000108591,-0.000102979,2970.1,6090.1,-3.02E-05,0.458961064,0.014626693,0,0,0,2,19,0.56766422,2.407058795,-0.014616431
246,0812H2,30.1,0.077058824,600.1,0.547382353,630.1,0.544970588,660.1,0.543941176,0.00496231,0.5412,0.537,0.215220074,0.001867693,20,0.554529412,0.550372549,630.1,1530.1,-0.000101784,-9.85E-05,2970.1,6090.1,-2.79E-05,0.454342017,0.013711394,0,0,0,2,21,0.464782407,-0.143990872,-0.006767497
247,0812H2,30.1,0.085058824,540.1,0.558205882,570.1,0.562529412,600.1,0.561382353,0.005322087,0.559605882,0.555776471,0.201923647,0.002194158,27,0.564088235,0.552676471,660.1,1650.1,-0.000114028,-0.000108566,2970.1,6090.1,-2.93E-05,0.467338609,0.014314073,0,0,0,2,19,0.553663947,2.376525557,-0.014665744
248,0812H2,30.1,0.085058824,540.1,0.546205882,570.1,0.544529412,600.1,0.543382353,0.005260612,0.545005882,0.549776471,0.197570714,0.002193799,26,0.566264706,0.558039216,720.1,1590.1,-0.00013167,-0.000126819,3000.1,6090.1,-2.76E-05,0.460582579,0.013528531,0,0,0,2,19,0.542016008,2.356550402,-0.014540431
249,0813H2,30.1,0.059058824,300.1,0.707352941,330.1,0.707823529,360.1,0.700264706,0.013267429,0.701205882,0.692391177,0.115985228,0.006551743,12,0.707823529,0.705147059,480.1,6390.1,-6.22E-05,-5.37E-05,0,0,0,0,0,0,0,0,2,11,0.756439937,3.617025578,-0.02244277
250,0813H2,30.1,0.066058824,360.1,0.718264706,390.1,0.715058824,420.1,0.712529412,0.010432401,0.709741177,0.703008824,0.175117366,0.004484174,12,0.725823529,0.721480392,480.1,6390.1,-6.49E-05,-5.49E-05,0,0,0,0,0,0,0,0,2,13,0.743517832,3.776953868,-0.024467642
251,0813H2,30.1,0.091058824,300.1,0.733352941,330.1,0.735823529,360.1,0.729264706,0.011146804,0.727405882,0.716891177,0.134933716,0.006147247,12,0.735823529,0.732813725,480.1,6390.1,-6.01E-05,-5.03E-05,0,0,0,0,0,0,0,0,2,11,0.801608804,3.188782102,-0.020055281
252,0813H2,30.1,0.075058824,300.1,0.712352941,330.1,0.712823529,360.1,0.709264706,0.012024069,0.708605882,0.700791177,0.123442988,0.006361496,12,0.712823529,0.711480392,480.1,2520.1,-7.24E-05,-5.60E-05,0,0,0,0,0,0,0,0,2,11,0.771142549,3.409871857,-0.021261444
253,0814H2,30.1,0.064058824,330.1,0.721823529,360.1,0.718264706,390.1,0.714058824,0.011647257,0.714041177,0.706494118,0.127810904,0.005755949,12,0.721823529,0.720147059,510.1,6390.1,-6.85E-05,-5.84E-05,0,0,0,0,0,0,0,0,2,12,0.758275396,3.657571463,-0.021678918
254,0814H2,30.1,0.069058824,300.1,0.728352941,330.1,0.729823529,360.1,0.726264706,0.012587926,0.726405882,0.720291177,0.121726089,0.006485909,12,0.729823529,0.728147059,480.1,6390.1,-6.85E-05,-5.74E-05,0,0,0,0,0,0,0,0,2,11,0.77822997,3.580420185,-0.022354911
255,0814H2,30.1,0.045058824,360.1,0.713264706,390.1,0.710058824,420.1,0.709529412,0.012074412,0.706741177,0.701708824,0.152669116,0.004827181,12,0.717823529,0.712147059,510.1,6390.1,-6.65E-05,-5.68E-05,0,0,0,0,0,0,0,0,2,13,0.729799726,3.955328189,-0.024377747
256,0814H2,30.1,0.068058824,360.1,0.707264706,390.1,0.706058824,420.1,0.707529412,0.010234534,0.704341177,0.701908824,0.184778842,0.004283266,12,0.711823529,0.707147059,480.1,6390.1,-6.18E-05,-5.14E-05,0,0,0,0,0,0,0,0,2,13,0.728787072,3.699437672,-0.024962627
257,0815H2,30.1,0.081058824,300.1,0.717352941,330.1,0.718823529,360.1,0.715264706,0.011650526,0.713805882,0.704891177,0.131089744,0.006213955,12,0.718823529,0.717147059,480.1,6390.1,-6.81E-05,-5.85E-05,0,0,0,0,0,0,0,0,2,11,0.766591579,3.536583658,-0.022819583
258,0815H2,30.1,0.083058824,300.1,0.709352941,330.1,0.713823529,360.1,0.710264706,0.011460364,0.707805882,0.699191177,0.127171194,0.006273513,12,0.713823529,0.711147059,480.1,6390.1,-6.49E-05,-5.53E-05,0,0,0,0,0,0,0,0,2,11,0.767871421,3.495385536,-0.022071158
259,0815H2,30.1,0.097058824,300.1,0.728352941,330.1,0.726823529,360.1,0.721264706,0.010769283,0.721405882,0.711991177,0.129745033,0.006263183,11,0.728352941,0.726980392,480.1,6390.1,-6.79E-05,-5.76E-05,0,0,0,0,0,0,0,0,2,11,0.803267264,3.284421197,-0.020216191
260,0815H2,30.1,0.112058824,360.1,0.727264706,390.1,0.722058824,420.1,0.719529412,0.008176437,0.717541177,0.710908824,0.201554506,0.004105964,12,0.737823529,0.731147059,480.1,6390.1,-6.60E-05,-5.53E-05,0,0,0,0,0,0,0,0,2,13,0.763278742,3.173081484,-0.021562601
261,0816H2,30.1,0.099058824,360.1,0.725264706,390.1,0.717058824,420.1,0.716529412,0.008703486,0.714541177,0.707308824,0.191564475,0.004235488,12,0.731823529,0.727480392,480.1,6390.1,-7.03E-05,-5.95E-05,0,0,0,0,0,0,0,0,2,13,0.759557499,3.263345162,-0.021606941
262,0816H2,30.1,0.097058824,360.1,0.715264706,390.1,0.707058824,420.1,0.707529412,0.008731957,0.705341177,0.699108824,0.184532835,0.004296158,12,0.718823529,0.715813725,480.1,6390.1,-6.68E-05,-5.66E-05,0,0,0,0,0,0,0,0,2,13,0.747742308,3.300765613,-0.021596811
263,0816H2,30.1,0.090058824,360.1,0.714264706,390.1,0.707058824,420.1,0.704529412,0.009053089,0.704341177,0.698008824,0.193291523,0.004165337,12,0.718823529,0.715147059,480.1,6390.1,-6.69E-05,-5.67E-05,0,0,0,0,0,0,0,0,2,13,0.740878405,3.262515337,-0.022262866
264,0816H2,30.1,0.087058824,300.1,0.720352941,330.1,0.724823529,360.1,0.725264706,0.011291265,0.720205882,0.710991177,0.139207927,0.006024866,13,0.725264706,0.72204902,480.1,6390.1,-6.69E-05,-5.58E-05,0,0,0,0,0,0,0,0,2,11,0.772039895,3.368825168,-0.022140512
265,1201K2,60.1,0.024611111,480.1,0.621555556,510.1,0.615222222,540.1,0.610111111,0.011091671,0.613033333,0.608611111,0.162800606,0.003149206,16,0.6295,0.616407408,630.1,2850.1,-5.82E-05,-5.10E-05,2880.1,13260.1,-1.68E-05,0.49051489,0.026513906,0,0,0,3,17,0.593872625,3.86612734,-0.021179317
266,1201K2,30.1,0.007166667,480.1,0.640555556,510.1,0.635222222,540.1,0.630111111,0.014404172,0.632033333,0.626411111,0.15719195,0.003315912,16,0.6505,0.636740741,600.1,6120.1,-3.75E-05,-3.36E-05,6150.1,13260.1,-1.19E-05,0.488243464,0.013805057,0,0,0,2,17,0.612673272,3.803523915,-0.021061585
267,1201K2,60.1,0.025611111,510.1,0.630222222,540.1,0.625111111,570.1,0.625277778,0.010268931,0.624344444,0.619955556,0.177762581,0.002827757,17,0.635555556,0.631092593,630.1,5460.1,-3.52E-05,-3.10E-05,5490.1,13260.1,-1.05E-05,0.50465406,0.013510986,0,0,0,3,18,0.605515917,3.624643877,-0.019623176
268,1201K2,60.1,0.029611111,510.1,0.650222222,540.1,0.645111111,570.1,0.642277778,0.009903827,0.643944444,0.639155556,0.178723782,0.002861986,17,0.653555556,0.647425926,660.1,5460.1,-3.83E-05,-3.28E-05,5490.1,13260.1,-8.12E-06,0.523538675,0.01099086,0,0,0,3,18,0.61844572,3.648232831,-0.019572468
269,1202K2,30.1,0.044166667,450.1,0.8425,480.1,0.831555556,510.1,0.835222222,0.010127731,0.837533333,0.840666667,0.274132994,0.002963982,87,0.985666667,0.981203704,2940.1,6150.1,-5.28E-05,-2.81E-05,0,0,0,0,0,0,0,0,2,16,0.844488968,3.759770284,-0.025241054
270,1202K2,30.1,0.031166667,420.1,0.735166667,450.1,0.7335,480.1,0.736555556,0.011692296,0.737711111,0.743805556,0.202245711,0.003600471,86,0.914666667,0.914518519,2670.1,10260.1,-4.49E-05,-2.66E-05,10290.1,13260.1,-2.94E-05,0.728215556,0.014854732,450.1,2670.1,0.000199295,2,15,0.745592946,4.222731481,-0.026449972
271,1202K2,30.1,0.032166667,390.1,0.743277778,420.1,0.745166667,450.1,0.7445,0.012584064,0.741144445,0.74375,0.180631588,0.004139503,87,0.904666667,0.903203704,2550.1,10770.1,-4.70E-05,-2.86E-05,10800.1,12540.1,-3.79E-05,0.692718456,0.011730494,420.1,2550.1,0.000181121,2,14,0.742909347,4.184294939,-0.02627273
272,1202K2,30.1,0.026166667,450.1,0.7255,480.1,0.718555556,510.1,0.719222222,0.011412318,0.721333333,0.723166667,0.214852673,0.003194684,87,0.825666667,0.823203704,2490.1,10740.1,-5.02E-05,-3.42E-05,10770.1,13260.1,-3.01E-05,0.598982143,0.013452121,0,0,0,2,16,0.7346297,4.143705739,-0.025509563
273,1203K2,30.1,0.035166667,300.1,0.722333333,330.1,0.7215,360.1,0.711277778,0.016149571,0.712511111,0.686922222,0.123214574,0.006504287,10,0.725555556,0.71662963,420.1,930.1,-0.000245885,-0.000193181,0,0,0,0,0,0,0,0,2,11,0.744455535,4.463075388,-0.029425434
274,1203K2,30.1,0.028166667,300.1,0.710333333,330.1,0.7085,360.1,0.706277778,0.017246057,0.701711111,0.671622222,0.107523233,0.006863145,11,0.710333333,0.709462963,420.1,990.1,-0.000274375,-0.000223396,0,0,0,0,0,0,0,0,2,11,0.725596624,4.537487413,-0.028839028
275,1203K2,30.1,0.029166667,330.1,0.7175,360.1,0.715277778,390.1,0.697277778,0.015401955,0.694544445,0.668588889,0.13053531,0.005746482,11,0.719333333,0.716462963,450.1,1200.1,-0.00018699,-0.000153747,8640.1,13260.1,-3.22E-05,0.356055556,0.023076772,0,0,0,2,12,0.72847229,4.542130451,-0.028588302
276,1203K2,30.1,0.031166667,300.1,0.719333333,330.1,0.7175,360.1,0.715277778,0.016772536,0.702511111,0.673022222,0.108526178,0.006868509,10,0.719555556,0.697296296,420.1,1230.1,-0.000168567,-0.000138578,0,0,0,0,0,0,0,0,2,11,0.733862666,4.510164569,-0.028652237
277,1204K2,30.1,0.014166667,300.1,0.697333333,330.1,0.6965,360.1,0.693277778,0.020819541,0.685511111,0.657522222,0.093513055,0.007260187,11,0.697333333,0.69612963,450.1,1170.1,-0.000189336,-0.000160089,8610.1,13260.1,-2.80E-05,0.341413462,0.020277008,0,0,0,2,11,0.715314636,4.702879263,-0.028698073
278,1204K2,30.1,0.018166667,330.1,0.6905,360.1,0.686277778,390.1,0.667277778,0.017494253,0.669944445,0.647488889,0.11919057,0.005906334,11,0.691333333,0.68612963,450.1,1170.1,-0.00020308,-0.00017113,8580.1,13260.1,-2.95E-05,0.33391649,0.021256817,0,0,0,2,12,0.70032383,4.710417331,-0.029090934
279,1204K2,30.1,0.018166667,330.1,0.7005,360.1,0.690277778,390.1,0.665277778,0.017563398,0.671544445,0.650988889,0.121010114,0.005896021,11,0.701333333,0.693462963,450.1,1380.1,-0.000180866,-0.00015317,8580.1,13260.1,-2.61E-05,0.337018401,0.019472129,0,0,0,2,12,0.710161773,4.629516028,-0.028576131
280,1204K2,30.1,0.025166667,330.1,0.7175,360.1,0.709277778,390.1,0.683277778,0.016111309,0.693544445,0.671788889,0.128041191,0.005795236,11,0.718333333,0.710796296,450.1,1260.1,-0.000195568,-0.000159492,8580.1,13260.1,-2.55E-05,0.349489738,0.019042791,0,0,0,2,12,0.727885519,4.554256168,-0.028387256
281,1205K2,60.1,0.047611111,330.1,0.7055,360.1,0.693277778,390.1,0.691277778,0.014404725,0.686544445,0.661888889,0.134945638,0.005546033,11,0.706333333,0.703796296,450.1,1020.1,-0.000256174,-0.000213577,8640.1,13260.1,-3.37E-05,0.291196774,0.023868525,0,0,0,3,12,0.723801585,4.334355896,-0.026508599
282,1205K2,30.1,0.027166667,330.1,0.7125,360.1,0.703277778,390.1,0.695277778,0.015709935,0.692944445,0.667688889,0.12001081,0.005963409,11,0.718333333,0.708796296,450.1,1020.1,-0.000241136,-0.000197321,8610.1,13260.1,-3.38E-05,0.300660613,0.023997869,0,0,0,2,12,0.733679485,4.285792728,-0.025776584
283,1205K2,30.1,0.023166667,330.1,0.6955,360.1,0.682277778,390.1,0.683277778,0.01635976,0.677544445,0.655988889,0.116301227,0.005961383,11,0.696333333,0.68112963,450.1,1140.1,-0.000252578,-0.000213237,0,0,0,0,0,0,0,0,2,12,0.705577479,4.321825255,-0.026230335
284,1205K2,30.1,0.014166667,330.1,0.6865,360.1,0.678277778,390.1,0.665277778,0.018662291,0.667744445,0.648288889,0.108895977,0.006137285,12,0.6865,0.683703704,450.1,1140.1,-0.000213187,-0.000179524,0,0,0,0,0,0,0,0,2,12,0.699768081,4.525669296,-0.026902181
285,1206K2,30.1,0.040166667,330.1,0.7215,360.1,0.712277778,390.1,0.709277778,0.013889762,0.705544445,0.680888889,0.136134983,0.005622726,11,0.722333333,0.71912963,450.1,1080.1,-0.000325303,-0.000263322,8610.1,13260.1,-3.25E-05,0.331425036,0.023314562,0,0,0,2,12,0.737396114,4.240381135,-0.026791139
286,1206K2,30.1,0.045166667,300.1,0.703333333,330.1,0.7065,360.1,0.699277778,0.014669919,0.693311111,0.671722222,0.11089818,0.006708959,12,0.7065,0.703037037,450.1,1230.1,-0.000253421,-0.000211317,0,0,0,0,0,0,0,0,2,11,0.739139335,4.017670763,-0.025079563
287,1206K2,30.1,0.047166667,300.1,0.706333333,330.1,0.7065,360.1,0.700277778,0.014461147,0.701511111,0.682222222,0.111972081,0.006700678,10,0.710555556,0.690296296,450.1,1050.1,-0.000298687,-0.000239563,0,0,0,0,0,0,0,0,2,11,0.735892448,4.119110498,-0.026035495
288,1206K2,30.1,0.050166667,300.1,0.723333333,330.1,0.7235,360.1,0.718277778,0.014258739,0.718711111,0.701522222,0.126941552,0.00637549,10,0.727555556,0.710296296,450.1,1080.1,-0.000309229,-0.00024138,8610.1,13260.1,-3.10E-05,0.347528846,0.022262324,0,0,0,2,11,0.749205236,4.061453791,-0.026779103
289,1207K2,30.1,0.021166667,300.1,0.716333333,330.1,0.7105,360.1,0.702277778,0.018817648,0.702911111,0.684522222,0.10647769,0.006903711,11,0.716333333,0.713462963,450.1,990.1,-0.000281813,-0.000226541,0,0,0,0,0,0,0,0,2,11,0.743861654,4.164374789,-0.025908579
290,1207K2,30.1,0.024166667,300.1,0.706333333,330.1,0.7075,360.1,0.698277778,0.018034292,0.701511111,0.683322222,0.104165476,0.006937897,10,0.708555556,0.686296296,450.1,1020.1,-0.000306951,-0.00025103,0,0,0,0,0,0,0,0,2,11,0.73022113,4.284079164,-0.026716913
291,1207K2,30.1,0.040166667,300.1,0.736333333,330.1,0.7355,360.1,0.725277778,0.015541809,0.730511111,0.711522222,0.126157836,0.006437699,10,0.737555556,0.718296296,450.1,1050.1,-0.00034215,-0.000270138,0,0,0,0,0,0,0,0,2,11,0.758064728,4.009032145,-0.026369116
292,1207K2,30.1,0.028166667,300.1,0.707333333,330.1,0.7075,360.1,0.700277778,0.017223443,0.703111111,0.687022222,0.10659236,0.00683532,10,0.707555556,0.67662963,450.1,1080.1,-0.000303658,-0.000246865,0,0,0,0,0,0,0,0,2,11,0.724076076,4.142267225,-0.026145719
293,1208K2,30.1,0.019166667,480.1,0.567555556,510.1,0.557222222,540.1,0.537111111,0.010862423,0.547033333,0.533711111,0.156409184,0.003103098,16,0.5875,0.575074074,540.1,1050.1,-0.000196717,-0.000194026,2070.1,12870.1,-2.82E-05,0.442709449,0.044490079,0,0,0,2,17,0.558378695,3.514416417,-0.020251156
294,1208K2,30.1,0.021166667,480.1,0.565555556,510.1,0.554222222,540.1,0.533111111,0.010532895,0.541233333,0.525411111,0.156164311,0.003097649,16,0.5835,0.574074074,510.1,930.1,-0.000350423,-0.000347966,1110.1,8220.1,-1.96E-05,0.483023109,0.022013712,0,0,0,2,17,0.554145564,3.625131381,-0.021023276
295,1208K2,60.1,0.023611111,480.1,0.539555556,510.1,0.527222222,540.1,0.506111111,0.010748175,0.514833333,0.499211111,0.154897785,0.002995925,16,0.5575,0.548074074,510.1,990.1,-0.000334786,-0.000355156,1230.1,12870.1,-2.40E-05,0.427061554,0.041859894,0,0,0,3,17,0.526727347,3.906302548,-0.022195585
296,1208K2,30.1,0.011166667,450.1,0.5595,480.1,0.545555556,510.1,0.537222222,0.013444923,0.537333333,0.517066667,0.138220856,0.003499754,15,0.562166667,0.548314815,510.1,1080.1,-0.000343289,-0.000363832,1320.1,7380.1,-1.19E-05,0.465821611,0.016235844,0,0,0,2,16,0.536096317,3.708019447,-0.021661741
297,1209K2,60.1,0.022611111,510.1,0.589222222,540.1,0.580111111,570.1,0.570277778,0.010452685,0.571944444,0.555755556,0.153887949,0.002999147,17,0.607555556,0.589092593,570.1,3570.1,-6.29E-05,-6.64E-05,3600.1,8220.1,-1.97E-05,0.42452724,0.013688519,0,0,0,3,18,0.572809709,3.840432111,-0.019539831
298,1209K2,30.1,0.006166667,510.1,0.599222222,540.1,0.590111111,570.1,0.582277778,0.013755117,0.582344444,0.566255556,0.153184399,0.003073116,17,0.616555556,0.600092593,570.1,2850.1,-0.000115632,-0.000125489,2880.1,13260.1,-2.04E-05,0.380654712,0.031351055,0,0,0,2,18,0.586266007,3.704212124,-0.019386298
299,1209K2,30.1,0.005166667,540.1,0.582111111,570.1,0.575277778,600.1,0.566,0.013364543,0.567155556,0.553772222,0.159226034,0.002788989,18,0.593222222,0.585296296,570.1,3600.1,-5.79E-05,-6.03E-05,3630.1,13260.1,-2.32E-05,0.407256384,0.032965165,0,0,0,2,19,0.571558702,3.728036426,-0.01926529
300,1209K2,30.1,0.014166667,510.1,0.609222222,540.1,0.601111111,570.1,0.594277778,0.011304992,0.593544444,0.577355556,0.15873239,0.003018531,17,0.621555556,0.608759259,570.1,3630.1,-6.31E-05,-6.40E-05,3660.1,12900.1,-2.31E-05,0.417237325,0.031525264,0,0,0,2,18,0.595279076,3.454583456,-0.018217868
301,1210K2,30.1,0.063166667,300.1,0.754333333,330.1,0.7555,360.1,0.747277778,0.013251729,0.751511111,0.749122222,0.144363497,0.00607529,10,0.757555556,0.744962963,480.1,10290.1,-5.98E-05,-5.16E-05,10320.1,13260.1,-2.50E-05,0.419948373,0.012413658,0,0,0,2,11,0.794265665,3.586962336,-0.024030057
302,1210K2,30.1,0.035166667,300.1,0.723333333,330.1,0.7235,360.1,0.717277778,0.016156963,0.719111111,0.716222222,0.118398357,0.006591835,10,0.723555556,0.703962963,480.1,10290.1,-6.09E-05,-5.55E-05,10320.1,13260.1,-2.60E-05,0.388968575,0.012881887,0,0,0,2,11,0.742441363,4.179535584,-0.027124238
303,1210K2,30.1,0.024166667,330.1,0.7035,360.1,0.697277778,390.1,0.700277778,0.016211533,0.699144445,0.695888889,0.124820578,0.005823702,11,0.706333333,0.70112963,510.1,10260.1,-6.20E-05,-5.84E-05,10290.1,13260.1,-2.43E-05,0.372215556,0.012351692,0,0,0,2,12,0.721210525,4.454086587,-0.027478842
304,1210K2,30.1,0.033166667,300.1,0.722333333,330.1,0.7185,360.1,0.711277778,0.01646244,0.715111111,0.711322222,0.110327478,0.006812208,10,0.723555556,0.700296296,510.1,10740.1,-5.88E-05,-5.37E-05,10770.1,13260.1,-2.38E-05,0.392934524,0.011020474,0,0,0,2,11,0.74778312,4.170096648,-0.026188771
305,1211K2,30.1,0.030166667,300.1,0.726333333,330.1,0.7225,360.1,0.716277778,0.016998535,0.719711111,0.716622222,0.120091693,0.006601266,10,0.729555556,0.71962963,480.1,10200.1,-6.00E-05,-5.61E-05,10230.1,13260.1,-2.05E-05,0.386557734,0.011565788,0,0,0,2,11,0.752937603,4.353172791,-0.028240048
306,1211K2,30.1,0.012166667,300.1,0.717333333,330.1,0.7155,360.1,0.713277778,0.021783844,0.713111111,0.709122222,0.094558275,0.007319161,10,0.719555556,0.697296296,480.1,10230.1,-6.13E-05,-5.87E-05,10260.1,13260.1,-1.88E-05,0.376482948,0.010674062,0,0,0,2,11,0.748592407,4.490932765,-0.026908581
307,1211K2,30.1,0.020166667,330.1,0.7195,360.1,0.714277778,390.1,0.712277778,0.017189834,0.714944445,0.710988889,0.124184126,0.005902104,11,0.720333333,0.71812963,480.1,10200.1,-6.08E-05,-5.81E-05,10230.1,13260.1,-1.68E-05,0.382841503,0.010033228,0,0,0,2,12,0.738731984,4.363293739,-0.026652448
308,1211K2,30.1,0.030166667,300.1,0.707333333,330.1,0.7055,360.1,0.703277778,0.0168569,0.703711111,0.700322222,0.104253953,0.006924267,11,0.707333333,0.706462963,480.1,10260.1,-5.95E-05,-5.73E-05,10290.1,13260.1,-1.59E-05,0.379443056,0.009465263,0,0,0,2,11,0.741650211,4.058932655,-0.024917131
309,1212K2,60.1,0.093611111,300.1,0.719333333,330.1,0.7145,360.1,0.714277778,0.012257953,0.716311111,0.711922222,0.14229357,0.005906971,10,0.719555556,0.702962963,480.1,10290.1,-7.24E-05,-7.07E-05,10320.1,13260.1,-2.08E-05,0.327531987,0.011397632,0,0,0,3,11,0.745047796,3.835958526,-0.025406127
310,1212K2,30.1,0.051166667,330.1,0.6995,360.1,0.695277778,390.1,0.697277778,0.012576826,0.695544445,0.686588889,0.139906894,0.005427117,11,0.704333333,0.695462963,480.1,10260.1,-7.69E-05,-8.01E-05,10290.1,13260.1,-2.11E-05,0.286624167,0.011492316,0,0,0,2,12,0.723802905,3.731175886,-0.023803839
311,1212K2,30.1,0.038166667,300.1,0.716333333,330.1,0.7165,360.1,0.707277778,0.015667578,0.709711111,0.698922222,0.123853348,0.006431997,10,0.723555556,0.705296296,450.1,1230.1,-0.000188952,-0.000147736,11580.1,13260.1,-2.18E-05,0.2964654,0.009205959,0,0,0,2,11,0.744409622,4.035793799,-0.026478118
312,1212K2,30.1,0.039166667,300.1,0.704333333,330.1,0.7035,360.1,0.696277778,0.015439111,0.697311111,0.687922222,0.119391422,0.006497032,10,0.707555556,0.69262963,450.1,1050.1,-0.000297821,-0.000235494,0,0,0,0,0,0,0,0,2,11,0.731703689,4.139145959,-0.026910267
313,1213K2,30.1,0.023166667,480.1,0.581555556,510.1,0.577222222,540.1,0.572111111,0.010332877,0.562433333,0.541111111,0.134774334,0.003418353,16,0.5925,0.583740741,540.1,1230.1,-0.000147895,-0.000146813,0,0,0,0,0,0,0,0,2,17,0.557142835,3.53664054,-0.0187717
314,1213K2,30.1,0.022166667,480.1,0.589555556,510.1,0.582222222,540.1,0.584111111,0.010518142,0.577833333,0.546311111,0.132704974,0.003482475,16,0.5995,0.589740741,540.1,1200.1,-0.000187425,-0.000186943,0,0,0,0,0,0,0,0,2,17,0.565797253,3.567979555,-0.018620471
315,1213K2,30.1,0.037166667,480.1,0.604555556,510.1,0.598222222,540.1,0.594111111,0.008941764,0.594033333,0.572711111,0.144939918,0.003335028,16,0.6135,0.604074074,570.1,6180.1,-4.05E-05,-4.13E-05,0,0,0,0,0,0,0,0,2,17,0.587846858,3.149696544,-0.016638914
316,1213K2,30.1,0.030166667,480.1,0.604555556,510.1,0.599222222,540.1,0.593111111,0.009610773,0.593833333,0.574411111,0.141384174,0.003396836,16,0.6135,0.605074074,570.1,6150.1,-3.89E-05,-3.93E-05,0,0,0,0,0,0,0,0,2,17,0.586697193,3.283110057,-0.017218272
317,1214K2,30.1,0.083166667,300.1,0.726333333,330.1,0.7275,360.1,0.725277778,0.011579831,0.726511111,0.722422222,0.145858835,0.005910622,14,0.728277778,0.726240741,480.1,10770.1,-7.76E-05,-7.70E-05,10800.1,13260.1,-1.97E-05,0.315034137,0.009764237,0,0,0,2,11,0.762490221,3.57848108,-0.024389421
318,1214K2,30.1,0.060166667,300.1,0.708333333,330.1,0.7095,360.1,0.704277778,0.013175526,0.706111111,0.699422222,0.130146118,0.006209376,10,0.712555556,0.693962963,480.1,10740.1,-7.72E-05,-8.05E-05,10770.1,13260.1,-2.05E-05,0.291454475,0.009763933,0,0,0,2,11,0.738065383,3.790106953,-0.02523599
319,1214K2,30.1,0.042166667,330.1,0.7195,360.1,0.714277778,390.1,0.714277778,0.013642733,0.713544445,0.702888889,0.140028382,0.005518444,11,0.722333333,0.715462963,480.1,10740.1,-7.90E-05,-8.24E-05,10770.1,13260.1,-1.96E-05,0.288001764,0.009726844,0,0,0,2,12,0.739881124,3.939451878,-0.025052893
320,1214K2,30.1,0.034166667,330.1,0.7185,360.1,0.712277778,390.1,0.714277778,0.014647756,0.712144445,0.702388889,0.133729419,0.005662842,11,0.721333333,0.715796296,480.1,10710.1,-7.07E-05,-7.07E-05,10740.1,13260.1,-1.99E-05,0.32340512,0.010204857,0,0,0,2,12,0.73731504,4.15019647,-0.026007454
321,1215K2,30.1,0.021166667,570.1,0.566277778,600.1,0.545,630.1,0.532111111,0.008780822,0.5361,0.520427778,0.181166199,0.002388335,16,0.5945,0.580407408,540.1,1650.1,-0.000105106,-0.000107218,6090.1,12900.1,-2.38E-05,0.407001584,0.024408944,0,0,0,2,20,0.474135796,-0.12213263,-0.006386016
322,1215K2,30.1,0.026166667,480.1,0.605555556,510.1,0.597222222,540.1,0.596111111,0.010072127,0.595433333,0.568711111,0.155050413,0.003199029,16,0.6145,0.603074074,540.1,1650.1,-0.000149297,-0.000150459,8190.1,12900.1,-2.17E-05,0.386270921,0.016301686,0,0,0,2,17,0.578559492,3.33877751,-0.018860738
